"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Montana"	"30"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	24196	Suppressed
	"Montana"	"30"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	24196	Suppressed
	"Montana"	"30"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	24196	Suppressed
	"Montana"	"30"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	25301	Suppressed
	"Montana"	"30"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	25301	Suppressed
	"Montana"	"30"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	25301	Suppressed
	"Montana"	"30"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	62771	Suppressed
	"Montana"	"30"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	62771	Suppressed
	"Montana"	"30"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	62771	Suppressed
	"Montana"	"30"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	66534	Suppressed
	"Montana"	"30"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	66534	Suppressed
	"Montana"	"30"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	66534	Suppressed
	"Montana"	"30"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	64756	Suppressed
	"Montana"	"30"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	64756	Suppressed
	"Montana"	"30"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	64756	Suppressed
	"Montana"	"30"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	71135	Suppressed
	"Montana"	"30"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	71135	Suppressed
	"Montana"	"30"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	71135	Suppressed
	"Montana"	"30"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	67129	Suppressed
	"Montana"	"30"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	67129	Suppressed
	"Montana"	"30"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	67129	Suppressed
	"Montana"	"30"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	71257	Suppressed
	"Montana"	"30"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	71257	Suppressed
	"Montana"	"30"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	71257	Suppressed
	"Montana"	"30"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	63306	Suppressed
	"Montana"	"30"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	13	63306	Unreliable
	"Montana"	"30"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	63306	Suppressed
	"Montana"	"30"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	66489	Suppressed
	"Montana"	"30"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	22	66489	33.088180000
	"Montana"	"30"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	66489	Suppressed
	"Montana"	"30"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	58447	Suppressed
	"Montana"	"30"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	32	58447	54.750457680
	"Montana"	"30"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	58447	Suppressed
	"Montana"	"30"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	59353	Suppressed
	"Montana"	"30"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	79	59353	133.101949354
	"Montana"	"30"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	11	59353	Unreliable
	"Montana"	"30"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	13	76993	Unreliable
	"Montana"	"30"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	90	76993	116.893743587
	"Montana"	"30"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	60	76993	77.929162391
	"Montana"	"30"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	23	73015	31.500376635
	"Montana"	"30"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	220	73015	301.307950421
	"Montana"	"30"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	71	73015	97.240293091
	"Montana"	"30"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	43	62678	68.604614059
	"Montana"	"30"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	177	62678	282.395736941
	"Montana"	"30"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	118	62678	188.263824627
	"Montana"	"30"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	51	61953	82.320468742
	"Montana"	"30"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	367	61953	592.384549578
	"Montana"	"30"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	138	61953	222.749503656
	"Montana"	"30"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	99	30760	321.846553966
	"Montana"	"30"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	333	30760	1082.574772432
	"Montana"	"30"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	185	30760	601.430429129
	"Montana"	"30"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	106	28191	376.006526906
	"Montana"	"30"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	410	28191	1454.364868220
	"Montana"	"30"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	192	28191	681.068426093
	"Montana"	"30"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	174	13990	1243.745532523
	"Montana"	"30"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	668	13990	4774.839170836
	"Montana"	"30"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	179	13990	1279.485346676
	"Montana"	"30"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	126	8865	1421.319796954
	"Montana"	"30"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	478	8865	5391.990975747
	"Montana"	"30"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	180	8865	2030.456852792
	"Montana"	"30"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	12319	Suppressed
	"Nebraska"	"31"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	12319	Suppressed
	"Nebraska"	"31"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	12319	Suppressed
	"Nebraska"	"31"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	12933	Suppressed
	"Nebraska"	"31"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	12933	Suppressed
	"Nebraska"	"31"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	12933	Suppressed
	"Nebraska"	"31"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	51237	Suppressed
	"Nebraska"	"31"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	51237	Suppressed
	"Nebraska"	"31"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	51237	Suppressed
	"Nebraska"	"31"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	54391	Suppressed
	"Nebraska"	"31"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	54391	Suppressed
	"Nebraska"	"31"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	54391	Suppressed
	"Nebraska"	"31"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	129926	Suppressed
	"Nebraska"	"31"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	129926	Suppressed
	"Nebraska"	"31"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	129926	Suppressed
	"Nebraska"	"31"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	136370	Suppressed
	"Nebraska"	"31"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	136370	Suppressed
	"Nebraska"	"31"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	136370	Suppressed
	"Nebraska"	"31"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	130838	Suppressed
	"Nebraska"	"31"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	130838	Suppressed
	"Nebraska"	"31"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	130838	Suppressed
	"Nebraska"	"31"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	137358	Suppressed
	"Nebraska"	"31"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	137358	Suppressed
	"Nebraska"	"31"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	137358	Suppressed
	"Nebraska"	"31"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	123692	Suppressed
	"Nebraska"	"31"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	123692	Suppressed
	"Nebraska"	"31"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	123692	Suppressed
	"Nebraska"	"31"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	131646	Suppressed
	"Nebraska"	"31"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	15	131646	Unreliable
	"Nebraska"	"31"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	131646	Suppressed
	"Nebraska"	"31"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	119261	Suppressed
	"Nebraska"	"31"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	20	119261	16.769941557
	"Nebraska"	"31"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	119261	Suppressed
	"Nebraska"	"31"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	123878	Suppressed
	"Nebraska"	"31"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	38	123878	30.675341869
	"Nebraska"	"31"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	123878	Suppressed
	"Nebraska"	"31"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	18	106547	Unreliable
	"Nebraska"	"31"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	61	106547	57.251729284
	"Nebraska"	"31"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	23	106547	21.586717599
	"Nebraska"	"31"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	109261	Suppressed
	"Nebraska"	"31"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	116	109261	106.167800038
	"Nebraska"	"31"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	28	109261	25.626710354
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	35	122534	28.563500743
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	139	122534	113.437902949
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	108	122534	88.138802292
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	45	119759	37.575464057
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	315	119759	263.028248399
	"Nebraska"	"31"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	104	119759	86.841072487
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	65	93413	69.583462687
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	268	93413	286.897969233
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	183	93413	195.904210335
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	84	85495	98.251359729
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	482	85495	563.775659395
	"Nebraska"	"31"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	237	85495	277.209193520
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	224	50562	443.020450140
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	536	50562	1060.084648550
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	249	50562	492.464696808
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	211	39930	528.424743301
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	608	39930	1522.664663160
	"Nebraska"	"31"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	320	39930	801.402454295
	"Nebraska"	"31"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	533	27630	1929.062613102
	"Nebraska"	"31"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	1320	27630	4777.415852334
	"Nebraska"	"31"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	345	27630	1248.642779587
	"Nebraska"	"31"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	279	15428	1808.400311123
	"Nebraska"	"31"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	812	15428	5263.157894737
	"Nebraska"	"31"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	304	15428	1970.443349754
	"Nebraska"	"31"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Nevada"	"32"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	17438	Suppressed
	"Nevada"	"32"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	17438	Suppressed
	"Nevada"	"32"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	17438	Suppressed
	"Nevada"	"32"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	18263	Suppressed
	"Nevada"	"32"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	18263	Suppressed
	"Nevada"	"32"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	18263	Suppressed
	"Nevada"	"32"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	73196	Suppressed
	"Nevada"	"32"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	73196	Suppressed
	"Nevada"	"32"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	73196	Suppressed
	"Nevada"	"32"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	76678	Suppressed
	"Nevada"	"32"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	76678	Suppressed
	"Nevada"	"32"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	76678	Suppressed
	"Nevada"	"32"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	191765	Suppressed
	"Nevada"	"32"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	191765	Suppressed
	"Nevada"	"32"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	191765	Suppressed
	"Nevada"	"32"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	200301	Suppressed
	"Nevada"	"32"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	200301	Suppressed
	"Nevada"	"32"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	200301	Suppressed
	"Nevada"	"32"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	177453	Suppressed
	"Nevada"	"32"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	177453	Suppressed
	"Nevada"	"32"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	177453	Suppressed
	"Nevada"	"32"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	187765	Suppressed
	"Nevada"	"32"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	187765	Suppressed
	"Nevada"	"32"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	187765	Suppressed
	"Nevada"	"32"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	221212	Suppressed
	"Nevada"	"32"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	16	221212	Unreliable
	"Nevada"	"32"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	221212	Suppressed
	"Nevada"	"32"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	231904	Suppressed
	"Nevada"	"32"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	22	231904	9.486684145
