"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Maine"	"23"	"100+ years"	"100+"	"Female"	"F"	"2018"	"2018"	121	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Female"	"F"	"2019"	"2019"	127	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Female"	"F"	"2020 "	"2020"	152	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"1999"	"1999"	17	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2000"	"2000"	15	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2001"	"2001"	18	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2002"	"2002"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2003"	"2003"	16	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2004"	"2004"	19	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2005"	"2005"	14	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2006"	"2006"	13	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2007"	"2007"	20	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2008"	"2008"	13	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2009"	"2009"	20	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2010"	"2010"	17	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2011"	"2011"	25	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2012"	"2012"	16	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2013"	"2013"	23	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2014"	"2014"	27	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2015"	"2015"	17	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2016"	"2016"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2017"	"2017"	27	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2018"	"2018"	32	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2019"	"2019"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"100+ years"	"100+"	"Male"	"M"	"2020 "	"2020"	35	Not Applicable	Not Applicable
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"1999"	"1999"	263	34168	769.7
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2000"	"2000"	258	34121	756.1
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2001"	"2001"	280	35863	780.7
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2002"	"2002"	250	35455	705.1
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2003"	"2003"	263	35877	733.1
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2004"	"2004"	278	36131	769.4
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2005"	"2005"	236	35975	656.0
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2006"	"2006"	290	36050	804.4
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2007"	"2007"	288	36855	781.4
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2008"	"2008"	251	36810	681.9
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2009"	"2009"	227	35839	633.4
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2010"	"2010"	217	34969	620.5
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2011"	"2011"	237	35636	665.1
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2012"	"2012"	231	35194	656.4
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2013"	"2013"	218	35830	608.4
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2014"	"2014"	210	35842	585.9
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2015"	"2015"	233	35606	654.4
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2016"	"2016"	215	35416	607.1
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2017"	"2017"	214	35366	605.1
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2018"	"2018"	187	34671	539.4
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2019"	"2019"	169	34218	493.9
	"Maryland"	"24"	"< 1 year"	"1"	"Female"	"F"	"2020 "	"2020"	170	34090	498.7
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"1999"	"1999"	338	35613	949.1
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2000"	"2000"	304	35526	855.7
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2001"	"2001"	314	37364	840.4
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2002"	"2002"	301	37300	807.0
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2003"	"2003"	354	37295	949.2
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2004"	"2004"	352	37840	930.2
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2005"	"2005"	311	37624	826.6
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2006"	"2006"	326	37770	863.1
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2007"	"2007"	337	39017	863.7
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2008"	"2008"	368	38231	962.6
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2009"	"2009"	319	37437	852.1
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2010"	"2010"	281	36554	768.7
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2011"	"2011"	257	37423	686.7
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2012"	"2012"	236	36782	641.6
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2013"	"2013"	259	37437	691.8
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2014"	"2014"	268	37442	715.8
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2015"	"2015"	257	37301	689.0
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2016"	"2016"	265	37164	713.1
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2017"	"2017"	246	36893	666.8
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	245	36172	677.3
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2019"	"2019"	244	35708	683.3
	"Maryland"	"24"	"< 1 year"	"1"	"Male"	"M"	"2020 "	"2020"	221	35493	622.7
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"1999"	"1999"	40	139500	28.7
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2000"	"2000"	46	138958	33.1
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2001"	"2001"	40	138356	28.9
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2002"	"2002"	49	140002	35.0
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2003"	"2003"	38	141828	26.8
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2004"	"2004"	36	143079	25.2
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2005"	"2005"	29	143882	20.2
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2006"	"2006"	44	143044	30.8
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2007"	"2007"	37	142231	26.0
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2008"	"2008"	30	142511	21.1
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2009"	"2009"	32	143156	22.4
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2010"	"2010"	30	143603	20.9
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2011"	"2011"	28	143462	19.5
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2012"	"2012"	35	143778	24.3
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2013"	"2013"	30	144058	20.8
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2014"	"2014"	35	145063	24.1
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2015"	"2015"	33	144907	22.8
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2016"	"2016"	28	144480	19.4
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2017"	"2017"	30	144115	20.8
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2018"	"2018"	34	143655	23.7
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2019"	"2019"	28	143234	19.5
	"Maryland"	"24"	"1-4 years"	"1-4"	"Female"	"F"	"2020 "	"2020"	32	142028	22.5
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"1999"	"1999"	44	145350	30.3
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2000"	"2000"	36	144788	24.9
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2001"	"2001"	58	143245	40.5
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2002"	"2002"	39	144981	26.9
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2003"	"2003"	42	147120	28.5
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2004"	"2004"	57	148679	38.3
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2005"	"2005"	35	149432	23.4
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2006"	"2006"	39	148708	26.2
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2007"	"2007"	59	147806	39.9
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2008"	"2008"	58	148563	39.0
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2009"	"2009"	35	148722	23.5
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2010"	"2010"	27	149362	18.1
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2011"	"2011"	35	149632	23.4
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2012"	"2012"	44	149470	29.4
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2013"	"2013"	42	149885	28.0
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2014"	"2014"	40	151407	26.4
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2015"	"2015"	52	151221	34.4
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2016"	"2016"	37	150035	24.7
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2017"	"2017"	39	150011	26.0
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2018"	"2018"	32	150006	21.3
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2019"	"2019"	42	148777	28.2
	"Maryland"	"24"	"1-4 years"	"1-4"	"Male"	"M"	"2020 "	"2020"	28	147268	19.0
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"1999"	"1999"	20	192744	10.4
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2000"	"2000"	24	191180	12.6
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2001"	"2001"	35	186746	18.7
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2002"	"2002"	24	183493	13.1
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2003"	"2003"	24	180003	13.3
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2004"	"2004"	21	178097	11.8
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2005"	"2005"	21	176278	11.9
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2006"	"2006"	21	176091	11.9
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2007"	"2007"	20	175547	11.4
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2008"	"2008"	19	176871	Unreliable
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2009"	"2009"	17	178084	Unreliable
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2010"	"2010"	15	180003	Unreliable
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2011"	"2011"	15	179802	Unreliable
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2012"	"2012"	16	180866	Unreliable
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2013"	"2013"	16	182491	Unreliable
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2014"	"2014"	22	183916	12.0
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2015"	"2015"	25	183650	13.6
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2016"	"2016"	23	184135	12.5
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2017"	"2017"	15	183334	Unreliable
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2018"	"2018"	14	181518	Unreliable
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2019"	"2019"	12	181336	Unreliable
	"Maryland"	"24"	"5-9 years"	"5-9"	"Female"	"F"	"2020 "	"2020"	25	181499	13.8
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"1999"	"1999"	39	201651	19.3
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2000"	"2000"	29	200138	14.5
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2001"	"2001"	28	195125	14.3
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2002"	"2002"	36	190826	18.9
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2003"	"2003"	26	187100	13.9
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2004"	"2004"	33	184671	17.9
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2005"	"2005"	30	182540	16.4
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2006"	"2006"	18	182152	Unreliable
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2007"	"2007"	29	182385	15.9
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2008"	"2008"	28	183200	15.3
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2009"	"2009"	21	185076	11.3
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2010"	"2010"	28	186865	15.0
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2011"	"2011"	29	186321	15.6
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2012"	"2012"	24	188427	12.7
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2013"	"2013"	23	190169	12.1
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2014"	"2014"	22	191062	11.5
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2015"	"2015"	26	191058	13.6
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2016"	"2016"	18	192061	Unreliable
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2017"	"2017"	20	190488	10.5
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2018"	"2018"	23	188926	12.2
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2019"	"2019"	15	189219	Unreliable
	"Maryland"	"24"	"5-9 years"	"5-9"	"Male"	"M"	"2020 "	"2020"	14	189873	Unreliable
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"1999"	"1999"	24	187012	12.8
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2000"	"2000"	31	191314	16.2
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2001"	"2001"	29	197410	14.7
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2002"	"2002"	22	201500	10.9
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2003"	"2003"	23	202677	11.3
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2004"	"2004"	26	202052	12.9
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2005"	"2005"	28	199076	14.1
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2006"	"2006"	27	195096	13.8
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2007"	"2007"	34	191552	17.7
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2008"	"2008"	21	187617	11.2
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2009"	"2009"	24	186623	12.9
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2010"	"2010"	19	185961	Unreliable
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2011"	"2011"	18	185596	Unreliable
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2012"	"2012"	18	184443	Unreliable
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2013"	"2013"	20	183999	10.9
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2014"	"2014"	22	184471	11.9
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2015"	"2015"	20	183800	10.9
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2016"	"2016"	23	183791	12.5
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2017"	"2017"	25	184885	13.5
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2018"	"2018"	16	185434	Unreliable
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2019"	"2019"	22	184889	11.9
	"Maryland"	"24"	"10-14 years"	"10-14"	"Female"	"F"	"2020 "	"2020"	15	184737	Unreliable
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"1999"	"1999"	46	196216	23.4
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2000"	"2000"	54	200821	26.9
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2001"	"2001"	44	207035	21.3
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2002"	"2002"	42	210829	19.9
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2003"	"2003"	57	212326	26.8
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2004"	"2004"	58	211060	27.5
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2005"	"2005"	32	207769	15.4
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2006"	"2006"	39	203878	19.1
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2007"	"2007"	39	198996	19.6
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2008"	"2008"	39	195036	20.0
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2009"	"2009"	38	193805	19.6
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2010"	"2010"	29	193068	15.0
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2011"	"2011"	30	192809	15.6
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2012"	"2012"	26	192408	13.5
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2013"	"2013"	20	191597	10.4
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2014"	"2014"	26	192315	13.5
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2015"	"2015"	30	190619	15.7
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2016"	"2016"	31	190015	16.3
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2017"	"2017"	27	191816	14.1
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2018"	"2018"	21	193072	10.9
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2019"	"2019"	28	192425	14.6
	"Maryland"	"24"	"10-14 years"	"10-14"	"Male"	"M"	"2020 "	"2020"	28	192967	14.5
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"1999"	"1999"	65	171587	37.9
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2000"	"2000"	64	174365	36.7
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2001"	"2001"	66	177968	37.1
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2002"	"2002"	71	182581	38.9
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2003"	"2003"	91	186039	48.9
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2004"	"2004"	74	190776	38.8
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2005"	"2005"	57	195645	29.1
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2006"	"2006"	59	199139	29.6
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2007"	"2007"	68	201048	33.8
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2008"	"2008"	59	201208	29.3
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2009"	"2009"	47	199852	23.5
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2010"	"2010"	52	197992	26.3
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2011"	"2011"	63	193890	32.5
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2012"	"2012"	60	193764	31.0
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2013"	"2013"	57	190492	29.9
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2014"	"2014"	27	189451	14.3
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2015"	"2015"	48	189214	25.4
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2016"	"2016"	60	189190	31.7
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2017"	"2017"	48	188265	25.5
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2018"	"2018"	41	187101	21.9
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2019"	"2019"	47	186613	25.2
	"Maryland"	"24"	"15-19 years"	"15-19"	"Female"	"F"	"2020 "	"2020"	49	185978	26.3
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"1999"	"1999"	228	179020	127.4
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2000"	"2000"	189	181754	104.0
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2001"	"2001"	205	186964	109.6
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2002"	"2002"	204	192158	106.2
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2003"	"2003"	208	196232	106.0
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2004"	"2004"	192	200887	95.6
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2005"	"2005"	209	206297	101.3
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2006"	"2006"	200	210239	95.1
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2007"	"2007"	205	212153	96.6
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2008"	"2008"	183	212288	86.2
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2009"	"2009"	152	210290	72.3
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2010"	"2010"	142	208249	68.2
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2011"	"2011"	140	204111	68.6
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2012"	"2012"	138	202817	68.0
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2013"	"2013"	112	199051	56.3
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2014"	"2014"	99	197457	50.1
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2015"	"2015"	129	196103	65.8
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2016"	"2016"	140	196744	71.2
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2017"	"2017"	154	196599	78.3
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2018"	"2018"	140	194403	72.0
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2019"	"2019"	140	193302	72.4
	"Maryland"	"24"	"15-19 years"	"15-19"	"Male"	"M"	"2020 "	"2020"	159	191602	83.0
	"Maryland"	"24"	"20-24 years"	"20-24"	"Female"	"F"	"1999"	"1999"	71	154356	46.0
	"Maryland"	"24"	"20-24 years"	"20-24"	"Female"	"F"	"2000"	"2000"	66	157643	41.9
	"Maryland"	"24"	"20-24 years"	"20-24"	"Female"	"F"	"2001"	"2001"	92	165877	55.5
	"Maryland"	"24"	"20-24 years"	"20-24"	"Female"	"F"	"2002"	"2002"	80	170748	46.9
	"Maryland"	"24"	"20-24 years"	"20-24"	"Female"	"F"	"2003"	"2003"	94	175167	53.7
	"Maryland"	"24"	"20-24 years"	"20-24"	"Female"	"F"	"2004"	"2004"	93	178092	52.2
	"Maryland"	"24"	"20-24 years"	"20-24"	"Female"	"F"	"2005"	"2005"	71	180393	39.4
	"Maryland"	"24"	"20-24 years"	"20-24"	"Female"	"F"	"2006"	"2006"	85	182242	46.6
	"Maryland"	"24"	"20-24 years"	"20-24"	"Female"	"F"	"2007"	"2007"	97	185419	52.3
	"Maryland"	"24"	"20-24 years"	"20-24"	"Female"	"F"	"2008"	"2008"	85	186680	45.5
	"Maryland"	"24"	"20-24 years"	"20-24"	"Female"	"F"	"2009"	"2009"	94	190420	49.4
