"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Missouri"	"29"	"45-49 years"	"45-49"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	34	183965	18.481776425
	"Missouri"	"29"	"45-49 years"	"45-49"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	26	179500	14.484679666
	"Missouri"	"29"	"45-49 years"	"45-49"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	218	179500	121.448467967
	"Missouri"	"29"	"45-49 years"	"45-49"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	30	179500	16.713091922
	"Missouri"	"29"	"50-54 years"	"50-54"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	23	187790	12.247723521
	"Missouri"	"29"	"50-54 years"	"50-54"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	190	187790	101.176846477
	"Missouri"	"29"	"50-54 years"	"50-54"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	74	187790	39.405719154
	"Missouri"	"29"	"50-54 years"	"50-54"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	39	181689	21.465251061
	"Missouri"	"29"	"50-54 years"	"50-54"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	411	181689	226.210722718
	"Missouri"	"29"	"50-54 years"	"50-54"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	60	181689	33.023463171
	"Missouri"	"29"	"55-59 years"	"55-59"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	51	218608	23.329429847
	"Missouri"	"29"	"55-59 years"	"55-59"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	328	218608	150.040254702
	"Missouri"	"29"	"55-59 years"	"55-59"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	158	218608	72.275488546
	"Missouri"	"29"	"55-59 years"	"55-59"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	48	207837	23.095021579
	"Missouri"	"29"	"55-59 years"	"55-59"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	727	207837	349.793347671
	"Missouri"	"29"	"55-59 years"	"55-59"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	155	207837	74.577673850
	"Missouri"	"29"	"60-64 years "	"60-64"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	73	210142	34.738414977
	"Missouri"	"29"	"60-64 years "	"60-64"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	490	210142	233.175662171
	"Missouri"	"29"	"60-64 years "	"60-64"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	220	210142	104.691113628
	"Missouri"	"29"	"60-64 years "	"60-64"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	94	194145	48.417419970
	"Missouri"	"29"	"60-64 years "	"60-64"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	916	194145	471.812305236
	"Missouri"	"29"	"60-64 years "	"60-64"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	254	194145	130.830049705
	"Missouri"	"29"	"65-69 years"	"65-69"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	112	180266	62.130407287
	"Missouri"	"29"	"65-69 years"	"65-69"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	611	180266	338.943561182
	"Missouri"	"29"	"65-69 years"	"65-69"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	324	180266	179.734392509
	"Missouri"	"29"	"65-69 years"	"65-69"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	112	159440	70.245860512
	"Missouri"	"29"	"65-69 years"	"65-69"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1116	159440	699.949824385
	"Missouri"	"29"	"65-69 years"	"65-69"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	321	159440	201.329653788
	"Missouri"	"29"	"70-74 years"	"70-74"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	203	145378	139.635983436
	"Missouri"	"29"	"70-74 years"	"70-74"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	807	145378	555.104623808
	"Missouri"	"29"	"70-74 years"	"70-74"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	447	145378	307.474308355
	"Missouri"	"29"	"70-74 years"	"70-74"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	203	125081	162.294832948
	"Missouri"	"29"	"70-74 years"	"70-74"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1194	125081	954.581431233
	"Missouri"	"29"	"70-74 years"	"70-74"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	476	125081	380.553401396
	"Missouri"	"29"	"75-79 years"	"75-79"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	287	106178	270.300815612
	"Missouri"	"29"	"75-79 years"	"75-79"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	958	106178	902.258471623
	"Missouri"	"29"	"75-79 years"	"75-79"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	524	106178	493.510896796
	"Missouri"	"29"	"75-79 years"	"75-79"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	281	85963	326.884822540
	"Missouri"	"29"	"75-79 years"	"75-79"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1226	85963	1426.194990868
	"Missouri"	"29"	"75-79 years"	"75-79"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	504	85963	586.298756442
	"Missouri"	"29"	"80-84 years"	"80-84"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	529	73023	724.429289402
	"Missouri"	"29"	"80-84 years"	"80-84"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	1220	73023	1670.706489736
	"Missouri"	"29"	"80-84 years"	"80-84"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	510	73023	698.410089972
	"Missouri"	"29"	"80-84 years"	"80-84"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	408	53177	767.248998627
	"Missouri"	"29"	"80-84 years"	"80-84"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1275	53177	2397.653120710
	"Missouri"	"29"	"80-84 years"	"80-84"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	527	53177	991.029956560
	"Missouri"	"29"	"85-89 years"	"85-89"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	637	Not Applicable	Not Applicable
	"Missouri"	"29"	"85-89 years"	"85-89"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	1508	Not Applicable	Not Applicable
	"Missouri"	"29"	"85-89 years"	"85-89"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	535	Not Applicable	Not Applicable
	"Missouri"	"29"	"85-89 years"	"85-89"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	432	Not Applicable	Not Applicable
	"Missouri"	"29"	"85-89 years"	"85-89"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1292	Not Applicable	Not Applicable
	"Missouri"	"29"	"85-89 years"	"85-89"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	445	Not Applicable	Not Applicable
	"Missouri"	"29"	"90-94 years"	"90-94"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	629	Not Applicable	Not Applicable
	"Missouri"	"29"	"90-94 years"	"90-94"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	1601	Not Applicable	Not Applicable
	"Missouri"	"29"	"90-94 years"	"90-94"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	379	Not Applicable	Not Applicable
	"Missouri"	"29"	"90-94 years"	"90-94"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	269	Not Applicable	Not Applicable
	"Missouri"	"29"	"90-94 years"	"90-94"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	961	Not Applicable	Not Applicable
	"Missouri"	"29"	"90-94 years"	"90-94"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	286	Not Applicable	Not Applicable
	"Missouri"	"29"	"95-99 years"	"95-99"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	353	Not Applicable	Not Applicable
	"Missouri"	"29"	"95-99 years"	"95-99"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	878	Not Applicable	Not Applicable
	"Missouri"	"29"	"95-99 years"	"95-99"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	169	Not Applicable	Not Applicable
	"Missouri"	"29"	"95-99 years"	"95-99"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	87	Not Applicable	Not Applicable
	"Missouri"	"29"	"95-99 years"	"95-99"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	366	Not Applicable	Not Applicable
	"Missouri"	"29"	"95-99 years"	"95-99"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	82	Not Applicable	Not Applicable
	"Missouri"	"29"	"100+ years"	"100+"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	76	Not Applicable	Not Applicable
	"Missouri"	"29"	"100+ years"	"100+"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	202	Not Applicable	Not Applicable
	"Missouri"	"29"	"100+ years"	"100+"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	47	Not Applicable	Not Applicable
	"Missouri"	"29"	"100+ years"	"100+"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	11	Not Applicable	Not Applicable
	"Missouri"	"29"	"100+ years"	"100+"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	50	Not Applicable	Not Applicable
	"Missouri"	"29"	"100+ years"	"100+"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Missouri"	"29"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	5686	Suppressed
	"Montana"	"30"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	5686	Suppressed
	"Montana"	"30"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	5686	Suppressed
	"Montana"	"30"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	5973	Suppressed
	"Montana"	"30"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	5973	Suppressed
	"Montana"	"30"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	5973	Suppressed
	"Montana"	"30"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	24196	Suppressed
	"Montana"	"30"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	24196	Suppressed
	"Montana"	"30"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	24196	Suppressed
	"Montana"	"30"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	25301	Suppressed
	"Montana"	"30"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	25301	Suppressed
	"Montana"	"30"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	25301	Suppressed
	"Montana"	"30"	"5-9 years"	"5-9"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	31051	Suppressed
	"Montana"	"30"	"5-9 years"	"5-9"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	31051	Suppressed
	"Montana"	"30"	"5-9 years"	"5-9"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	31051	Suppressed
	"Montana"	"30"	"5-9 years"	"5-9"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	32825	Suppressed
	"Montana"	"30"	"5-9 years"	"5-9"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	32825	Suppressed
	"Montana"	"30"	"5-9 years"	"5-9"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	32825	Suppressed
	"Montana"	"30"	"10-14 years"	"10-14"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	31720	Suppressed
	"Montana"	"30"	"10-14 years"	"10-14"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	31720	Suppressed
	"Montana"	"30"	"10-14 years"	"10-14"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	31720	Suppressed
	"Montana"	"30"	"10-14 years"	"10-14"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	33709	Suppressed
	"Montana"	"30"	"10-14 years"	"10-14"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	33709	Suppressed
	"Montana"	"30"	"10-14 years"	"10-14"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	33709	Suppressed
	"Montana"	"30"	"15-19 years"	"15-19"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	30795	Suppressed
	"Montana"	"30"	"15-19 years"	"15-19"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	30795	Suppressed
	"Montana"	"30"	"15-19 years"	"15-19"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	30795	Suppressed
	"Montana"	"30"	"15-19 years"	"15-19"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	33160	Suppressed
	"Montana"	"30"	"15-19 years"	"15-19"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	33160	Suppressed
	"Montana"	"30"	"15-19 years"	"15-19"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	33160	Suppressed
	"Montana"	"30"	"20-24 years"	"20-24"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	33961	Suppressed
	"Montana"	"30"	"20-24 years"	"20-24"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	33961	Suppressed
	"Montana"	"30"	"20-24 years"	"20-24"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	33961	Suppressed
	"Montana"	"30"	"20-24 years"	"20-24"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	37975	Suppressed
	"Montana"	"30"	"20-24 years"	"20-24"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	37975	Suppressed
	"Montana"	"30"	"20-24 years"	"20-24"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	37975	Suppressed
	"Montana"	"30"	"25-29 years"	"25-29"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	34443	Suppressed
	"Montana"	"30"	"25-29 years"	"25-29"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	34443	Suppressed
	"Montana"	"30"	"25-29 years"	"25-29"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	34443	Suppressed
	"Montana"	"30"	"25-29 years"	"25-29"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	37234	Suppressed
	"Montana"	"30"	"25-29 years"	"25-29"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	37234	Suppressed
	"Montana"	"30"	"25-29 years"	"25-29"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	37234	Suppressed
	"Montana"	"30"	"30-34 years"	"30-34"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	32686	Suppressed
	"Montana"	"30"	"30-34 years"	"30-34"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	32686	Suppressed
	"Montana"	"30"	"30-34 years"	"30-34"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	32686	Suppressed
	"Montana"	"30"	"30-34 years"	"30-34"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	34023	Suppressed
	"Montana"	"30"	"30-34 years"	"30-34"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	34023	Suppressed
	"Montana"	"30"	"30-34 years"	"30-34"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	34023	Suppressed
	"Montana"	"30"	"35-39 years"	"35-39"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	33384	Suppressed
	"Montana"	"30"	"35-39 years"	"35-39"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	33384	Suppressed
	"Montana"	"30"	"35-39 years"	"35-39"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	33384	Suppressed
	"Montana"	"30"	"35-39 years"	"35-39"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	35313	Suppressed
	"Montana"	"30"	"35-39 years"	"35-39"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	35313	Suppressed
	"Montana"	"30"	"35-39 years"	"35-39"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	35313	Suppressed
	"Montana"	"30"	"40-44 years"	"40-44"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	29922	Suppressed
	"Montana"	"30"	"40-44 years"	"40-44"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	29922	Suppressed
	"Montana"	"30"	"40-44 years"	"40-44"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	29922	Suppressed
	"Montana"	"30"	"40-44 years"	"40-44"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	31176	Suppressed
	"Montana"	"30"	"40-44 years"	"40-44"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	13	31176	Unreliable
	"Montana"	"30"	"40-44 years"	"40-44"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	31176	Suppressed
	"Montana"	"30"	"45-49 years"	"45-49"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	28701	Suppressed
	"Montana"	"30"	"45-49 years"	"45-49"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	28701	Suppressed
	"Montana"	"30"	"45-49 years"	"45-49"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	28701	Suppressed
	"Montana"	"30"	"45-49 years"	"45-49"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	29688	Suppressed
	"Montana"	"30"	"45-49 years"	"45-49"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	24	29688	80.840743735
	"Montana"	"30"	"45-49 years"	"45-49"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	29688	Suppressed
	"Montana"	"30"	"50-54 years"	"50-54"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	29746	Suppressed
	"Montana"	"30"	"50-54 years"	"50-54"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	26	29746	87.406710146
	"Montana"	"30"	"50-54 years"	"50-54"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	29746	Suppressed
	"Montana"	"30"	"50-54 years"	"50-54"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	29665	Suppressed
	"Montana"	"30"	"50-54 years"	"50-54"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	55	29665	185.403674364
	"Montana"	"30"	"50-54 years"	"50-54"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	29665	Suppressed
	"Montana"	"30"	"55-59 years"	"55-59"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	37310	Suppressed
	"Montana"	"30"	"55-59 years"	"55-59"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	33	37310	88.448137229
	"Montana"	"30"	"55-59 years"	"55-59"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	20	37310	53.604931654
	"Montana"	"30"	"55-59 years"	"55-59"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	12	35658	Unreliable
	"Montana"	"30"	"55-59 years"	"55-59"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	87	35658	243.984519603
	"Montana"	"30"	"55-59 years"	"55-59"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	22	35658	61.697234842
	"Montana"	"30"	"60-64 years "	"60-64"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	39683	Suppressed
	"Montana"	"30"	"60-64 years "	"60-64"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	57	39683	143.638333795
	"Montana"	"30"	"60-64 years "	"60-64"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	40	39683	100.798830734
	"Montana"	"30"	"60-64 years "	"60-64"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	11	37357	Unreliable
	"Montana"	"30"	"60-64 years "	"60-64"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	133	37357	356.024306020
	"Montana"	"30"	"60-64 years "	"60-64"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	49	37357	131.166849586
	"Montana"	"30"	"65-69 years"	"65-69"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	15	35775	Unreliable
	"Montana"	"30"	"65-69 years"	"65-69"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	87	35775	243.186582809
	"Montana"	"30"	"65-69 years"	"65-69"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	48	35775	134.171907757
	"Montana"	"30"	"65-69 years"	"65-69"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	13	34895	Unreliable
	"Montana"	"30"	"65-69 years"	"65-69"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	163	34895	467.115632612
